,Czechia,Poland,France,Netherlands,Slovakia,Romania,Spain,Croatia,Greece,Portugal,Italy,United Kingdom,Belgium,Germany,Finland,Bulgaria,Ireland,Hungary,Sweden,Malta,Austria,Slovenia,Latvia,Cyprus,Luxembourg,Lithuania,Estonia,Denmark,
10,0.016666666666666666,0.06553911205073996,0.033566433566433566,0.043478260869565216,0.045454545454545456,0.11333333333333333,0.09158249158249158,0.0,0.04411764705882353,0.031578947368421054,0.06196291270918137,0.0,0.051470588235294115,0.01719298245614035,0.045454545454545456,0.09523809523809523,0.05454545454545454,0.029239766081871343,0.02631578947368421,1.0,0.0,0.10714285714285714,0.047619047619047616,0.13333333333333333,0.0,0.05555555555555555,0.0,0.0,0
11,0.008333333333333333,0.02857142857142857,0.053939714436805924,0.009523809523809525,0.2,0.04736842105263158,0.03741496598639456,0.0,0.0,0.032679738562091505,0.04811507936507937,0.0,0.01904761904761905,0.02470862470862471,0.045454545454545456,0.03296703296703297,0.022222222222222223,0.022058823529411766,0.041666666666666664,0.1,0.0,0.0,0.0,0.4,0.0,0.08333333333333333,0.0,0.01282051282051282,0
12,0.01818181818181818,0.022727272727272728,0.042162698412698416,0.004761904761904762,0.10909090909090909,0.2427536231884058,0.020390070921985817,0.0,0.06666666666666667,0.02631578947368421,0.05389610389610389,0.0,0.0380952380952381,0.023310023310023312,0.047619047619047616,0.022222222222222223,0.027777777777777776,0.041666666666666664,0.022058823529411766,0.06666666666666667,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0
13,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.2545454545454545,0.0,0.0,0.047619047619047616,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,0.009523809523809525,0.15609756097560976,0.06779661016949153,0.016666666666666666,0.030303030303030304,0.05,0.03428571428571429,0.027777777777777776,0.030303030303030304,0.05263157894736842,0.07078039927404718,0.0,0.02857142857142857,0.02414486921529175,0.030303030303030304,0.015151515151515152,0.030303030303030304,0.35789473684210527,0.029239766081871343,0.1,0.0,0.0,0.047619047619047616,0.1,0.0,0.0,0.0,0.01282051282051282,0
15,0.014705882352941176,0.03333333333333333,0.035430988894764676,0.028985507246376812,0.030303030303030304,0.03333333333333333,0.0286512928022362,0.0,0.07692307692307693,0.03676470588235294,0.04682040531097135,0.0,0.03676470588235294,0.055944055944055944,0.030303030303030304,0.0,0.03571428571428571,0.06666666666666667,0.041666666666666664,0.0,0.0,0.047619047619047616,0.0,0.06666666666666667,0.0,0.3333333333333333,0.047619047619047616,0.045454545454545456,0
16,0.0,0.05128205128205128,0.022222222222222223,0.010526315789473684,0.0,0.031578947368421054,0.03183673469387755,0.0,0.03636363636363636,0.009523809523809525,0.03623611922852133,0.0,0.01904761904761905,0.013876040703052728,0.01818181818181818,0.05128205128205128,0.047619047619047616,0.01098901098901099,0.023391812865497075,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.1,0.0,0.0,0
17,0.01282051282051282,0.04,0.10344827586206896,0.017316017316017316,0.05454545454545454,0.08571428571428572,0.02588235294117647,0.0,0.2761904761904762,0.0380952380952381,0.03805496828752643,0.0,0.02197802197802198,0.03120042305658382,0.06666666666666667,0.10476190476190476,0.09523809523809523,0.0641025641025641,0.125,0.0,0.03296703296703297,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0
18,0.015151515151515152,0.06461538461538462,0.03276955602536998,0.007352941176470588,0.01818181818181818,0.05789473684210526,0.01839080459770115,0.0,0.0,0.06593406593406594,0.04694167852062589,0.0,0.06666666666666667,0.02682701202590194,0.047619047619047616,0.0,0.14285714285714285,0.0,0.022222222222222223,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0
19,0.022058823529411766,0.0475609756097561,0.036057692307692304,0.03463203463203463,0.06060606060606061,0.04329004329004329,0.05507246376811594,0.19444444444444445,0.01818181818181818,0.05238095238095238,0.09307244843997885,0.0,0.030303030303030304,0.032242063492063495,0.030303030303030304,0.0,0.03636363636363636,0.0380952380952381,0.038461538461538464,0.3,0.022058823529411766,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.01818181818181818,0
20,0.0,0.034408602150537634,0.028027498677948175,0.015789473684210527,0.0,0.06926406926406926,0.018583042973286876,0.0,0.0,0.0661764705882353,0.033816425120772944,0.0,0.02564102564102564,0.01818181818181818,0.01282051282051282,0.2222222222222222,0.022222222222222223,0.0,0.0,0.0,0.02197802197802198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21,0.0,0.04734848484848485,0.022598870056497175,0.058823529411764705,0.0,0.06333333333333334,0.024363233665559248,0.0,0.0,0.05,0.05202661826981246,0.0,0.01904761904761905,0.023376623376623377,0.0,0.038461538461538464,0.022222222222222223,0.09523809523809523,0.03676470588235294,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22,0.1282051282051282,0.033846153846153845,0.04122990915443746,0.047619047619047616,0.0,0.213768115942029,0.021794871794871794,0.0,0.31868131868131866,0.03676470588235294,0.05429864253393665,0.0,0.025,0.04251700680272109,0.01818181818181818,0.21428571428571427,0.027777777777777776,0.0,0.17142857142857143,0.0,0.0,0.0,0.0,0.5,0.0,0.1,0.0,0.2727272727272727,0
23,0.014705882352941176,0.036585365853658534,0.03551912568306011,0.012307692307692308,0.01282051282051282,0.06324110671936758,0.03483309143686502,0.0,0.0,0.08333333333333333,0.09437386569872959,0.0,0.06060606060606061,0.023211567732115676,0.03636363636363636,0.038461538461538464,0.03636363636363636,0.027777777777777776,0.05228758169934641,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.1,0.0,0.030303030303030304,0
24,0.0,0.03694581280788178,0.030612244897959183,0.031578947368421054,0.01818181818181818,0.026143790849673203,0.029036004645760744,0.0,0.0,0.10526315789473684,0.04827586206896552,0.0,0.015151515151515152,0.04821802935010482,0.0,0.0,0.027777777777777776,0.06666666666666667,0.05128205128205128,0.13333333333333333,0.015151515151515152,0.0,0.1,0.0,0.0,0.0,0.0,0.03636363636363636,0
25,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26,0.02564102564102564,0.03896103896103896,0.022222222222222223,0.009523809523809525,0.0,0.03508771929824561,0.08880666049953746,0.06666666666666667,0.027777777777777776,0.01818181818181818,0.03382663847780127,0.0,0.044444444444444446,0.005550416281221091,0.0,0.022222222222222223,0.027777777777777776,0.0,0.01904761904761905,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0
27,0.0,0.023715415019762844,0.04,0.026143790849673203,0.0,0.047619047619047616,0.012181616832779624,0.0,0.027777777777777776,0.075,0.04830917874396135,0.0,0.01098901098901099,0.06823529411764706,0.06666666666666667,0.047619047619047616,0.07272727272727272,0.07575757575757576,0.1523809523809524,0.0,0.20512820512820512,0.0,0.0,0.3333333333333333,0.0,0.09523809523809523,0.0,0.0,0
28,0.01098901098901099,0.025,0.02304964539007092,0.015151515151515152,0.0,0.02857142857142857,0.027586206896551724,0.0,0.0,0.015151515151515152,0.030252100840336135,0.0,0.01818181818181818,0.010084033613445379,0.0,0.0,0.0,0.0,0.08888888888888889,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0
29,0.0,0.05263157894736842,0.017006802721088437,0.016666666666666666,0.0,0.007352941176470588,0.0313588850174216,0.0,0.0,0.015151515151515152,0.036544850498338874,0.0,0.009523809523809525,0.05012531328320802,0.0,0.02564102564102564,0.24444444444444444,0.02564102564102564,0.009523809523809525,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0
30,0.0,0.03666666666666667,0.02166317260656883,0.01904761904761905,0.0,0.009523809523809525,0.03780487804878049,0.0,0.0,0.06593406593406594,0.038461538461538464,0.0,0.03571428571428571,0.007112375533428165,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31,0.029411764705882353,0.1111111111111111,0.031638418079096044,0.03,0.15555555555555556,0.07671957671957672,0.12244897959183673,0.0,0.054945054945054944,0.05263157894736842,0.05711263881544157,0.0,0.022058823529411766,0.042644757433489826,0.05128205128205128,0.06593406593406594,0.022222222222222223,0.09523809523809523,0.05847953216374269,0.6,0.05228758169934641,0.0,0.0,0.16666666666666666,0.0,0.26666666666666666,0.0,0.01818181818181818,0
32,0.014705882352941176,0.0796221322537112,0.02756892230576441,0.03666666666666667,0.07272727272727272,0.05128205128205128,0.11236802413273002,0.0,0.20588235294117646,0.017543859649122806,0.047619047619047616,0.0,0.03333333333333333,0.02414486921529175,0.038461538461538464,0.3088235294117647,0.01818181818181818,0.11428571428571428,0.05228758169934641,0.0,0.032679738562091505,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0
33,0.015151515151515152,0.03896103896103896,0.03546099290780142,0.0,0.07272727272727272,0.042105263157894736,0.05731707317073171,0.0,0.022222222222222223,0.03508771929824561,0.04251700680272109,0.0,0.0,0.011611030478955007,0.022222222222222223,0.34065934065934067,0.044444444444444446,0.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,0.027777777777777776,0.029239766081871343,0.022222222222222223,0.01282051282051282,0.08333333333333333,0.016666666666666666,0.051209103840682786,0.35714285714285715,0.05454545454545454,0.0,0.05396825396825397,0.0,0.027777777777777776,0.016611295681063124,0.0,0.0,0.047619047619047616,0.06666666666666667,0.0,0.0,0.04395604395604396,0.0,0.0,0.3333333333333333,0.0,0.06666666666666667,0.0,0.06666666666666667,0
35,0.01818181818181818,0.07142857142857142,0.02834008097165992,0.03508771929824561,0.05454545454545454,0.09047619047619047,0.03643724696356275,0.0,0.0,0.01904761904761905,0.05389610389610389,0.0,0.022222222222222223,0.037551020408163265,0.0,0.03571428571428571,0.05555555555555555,0.03571428571428571,0.18681318681318682,0.0,0.1978021978021978,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.09523809523809523,0
36,0.0,0.0718954248366013,0.0392156862745098,0.029411764705882353,0.044444444444444446,0.07114624505928854,0.03977272727272727,0.0,0.0,0.01098901098901099,0.07308970099667775,0.0,0.0,0.15513626834381553,0.027777777777777776,0.0,0.05555555555555555,0.15151515151515152,0.045454545454545456,0.0,0.044444444444444446,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0
37,0.1,0.19047619047619047,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.09523809523809523,0.0,0.0,0.0,0.08421052631578947,0.0,0.06666666666666667,0.07352941176470588,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0
38,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
