,AmendmentID,Date,OfficialMEPID,MEPName,MemberState,EPGroup,NationalParty
18252,889463,2020-01-07,197787,Antonio Maria RINALDI,Italy,ID,League
18253,887842,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18254,884144,2020-01-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
18255,884144,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18256,886270,2020-01-07,197581,Stéphanie YON-COURTIN,France,RE,The Republic Forward
18257,887443,2020-01-07,96779,Danuta Maria HÜBNER,Poland,EPP,Civic Platform
18258,879613,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18259,896399,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18260,893768,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18261,893768,2020-01-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
18262,884358,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18263,892564,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18264,886837,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18265,888488,2020-01-07,197720,Frances FITZGERALD,Ireland,EPP,Fine Gael
18266,885002,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18267,885002,2020-01-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
18268,886862,2020-01-07,197720,Frances FITZGERALD,Ireland,EPP,Fine Gael
18269,890461,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18270,890461,2020-01-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
18271,887528,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18272,895540,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18273,882328,2020-01-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
18274,882328,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18275,883699,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18276,893664,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18277,884503,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18278,892085,2020-01-07,124780,Marco ZANNI,Italy,ID,League
18279,892085,2020-01-07,197822,Francesca DONATO,Italy,ID,League
18280,892085,2020-01-07,197799,Valentino GRANT,Italy,ID,League
18281,892085,2020-01-07,197787,Antonio Maria RINALDI,Italy,ID,League
18282,888787,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18283,893103,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18284,882193,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18285,881039,2020-01-07,197720,Frances FITZGERALD,Ireland,EPP,Fine Gael
18286,887256,2020-01-07,197720,Frances FITZGERALD,Ireland,EPP,Fine Gael
18287,886758,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18288,887062,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18289,882480,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18290,883927,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18291,893712,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18292,882913,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18293,881311,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18294,889271,2020-01-07,97133,Derk Jan EPPINK,Netherlands,ECR,Forum for Democracy
18295,893037,2020-01-07,197430,Engin EROGLU,Germany,RE,Free Voters
18296,893037,2020-01-07,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
18297,881262,2020-01-07,1917,Markus FERBER,Germany,EPP,Christian Social Union in Bavaria
18298,894893,2020-01-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
18299,894893,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18300,892487,2020-01-07,197545,Bogdan RZOŃCA,Poland,ECR,Law and Justice
18301,888125,2020-01-07,197430,Engin EROGLU,Germany,RE,Free Voters
18302,888125,2020-01-07,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
18303,888125,2020-01-07,197554,Luis GARICANO,Spain,RE,Citizens - Party of the Citizenry
18304,888125,2020-01-07,197418,Monica SEMEDO,Luxembourg,RE,Democratic Party
18305,894335,2020-01-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
18306,894335,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18307,894152,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18308,886660,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18309,889888,2020-01-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
18310,886921,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18311,886059,2020-01-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
18312,887074,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18313,886854,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18314,887597,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18315,894950,2020-01-07,197720,Frances FITZGERALD,Ireland,EPP,Fine Gael
18316,886793,2020-01-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
18317,886793,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18318,892539,2020-01-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
18319,892539,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18320,893691,2020-01-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
18321,893691,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18322,883793,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18323,880455,2020-01-07,97133,Derk Jan EPPINK,Netherlands,ECR,Forum for Democracy
18324,888847,2020-01-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
18325,888847,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18326,881288,2020-01-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
18327,881288,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18328,890886,2020-01-07,197430,Engin EROGLU,Germany,RE,Free Voters
18329,890886,2020-01-07,197554,Luis GARICANO,Spain,RE,Citizens - Party of the Citizenry
18330,890886,2020-01-07,197418,Monica SEMEDO,Luxembourg,RE,Democratic Party
18331,888802,2020-01-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
18332,888802,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18333,883343,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18334,883343,2020-01-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
18335,890828,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18336,886688,2020-01-07,97133,Derk Jan EPPINK,Netherlands,ECR,Forum for Democracy
18337,888099,2020-01-07,197720,Frances FITZGERALD,Ireland,EPP,Fine Gael
18338,889844,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18339,886638,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18340,886041,2020-01-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
18341,886041,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18342,888040,2020-01-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
18343,888040,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18344,887048,2020-01-07,124844,Piernicola PEDICINI,Italy,NI,Five Star Movement
18345,887048,2020-01-07,124812,Fabio Massimo CASTALDO,Italy,NI,Five Star Movement
18346,888761,2020-01-07,124780,Marco ZANNI,Italy,ID,League
18347,888761,2020-01-07,197822,Francesca DONATO,Italy,ID,League
18348,888761,2020-01-07,197799,Valentino GRANT,Italy,ID,League
18349,888761,2020-01-07,197787,Antonio Maria RINALDI,Italy,ID,League
18350,889951,2020-01-07,197837,Stasys JAKELIŪNAS,Lithuania,Greens/EFA,Lithuanian Peasant and Greens Union
18351,883612,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18352,883612,2020-01-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
18353,891371,2020-01-07,197720,Frances FITZGERALD,Ireland,EPP,Fine Gael
18354,883230,2020-01-07,197720,Frances FITZGERALD,Ireland,EPP,Fine Gael
18355,885997,2020-01-07,97133,Derk Jan EPPINK,Netherlands,ECR,Forum for Democracy
18356,880493,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18357,880493,2020-01-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
18358,892519,2020-01-07,124844,Piernicola PEDICINI,Italy,NI,Five Star Movement
18359,892519,2020-01-07,124812,Fabio Massimo CASTALDO,Italy,NI,Five Star Movement
18360,882095,2020-01-07,125046,Jonás FERNÁNDEZ,Spain,S&D,Spanish Socialist Workers' Party
18361,895307,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18362,895307,2020-01-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
18363,895511,2020-01-07,124780,Marco ZANNI,Italy,ID,League
18364,895511,2020-01-07,197822,Francesca DONATO,Italy,ID,League
18365,895511,2020-01-07,197799,Valentino GRANT,Italy,ID,League
18366,895511,2020-01-07,197787,Antonio Maria RINALDI,Italy,ID,League
18367,891560,2020-01-07,124844,Piernicola PEDICINI,Italy,NI,Five Star Movement
18368,891560,2020-01-07,124812,Fabio Massimo CASTALDO,Italy,NI,Five Star Movement
18369,891724,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18370,891724,2020-01-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
18371,895872,2020-01-07,124780,Marco ZANNI,Italy,ID,League
18372,895872,2020-01-07,197822,Francesca DONATO,Italy,ID,League
18373,895872,2020-01-07,197799,Valentino GRANT,Italy,ID,League
18374,895872,2020-01-07,197787,Antonio Maria RINALDI,Italy,ID,League
18375,892646,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18376,891498,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18377,891657,2020-01-07,1917,Markus FERBER,Germany,EPP,Christian Social Union in Bavaria
18378,886316,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18379,886316,2020-01-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
18380,887476,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18381,887476,2020-01-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
18382,882797,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18383,886537,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18384,886537,2020-01-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
18385,891584,2020-01-07,96998,Evelyn REGNER,Austria,S&D,Social Democratic Party of Austria
18386,891584,2020-01-07,124837,Joachim SCHUSTER,Germany,S&D,Social Democratic Party of Germany
18387,886495,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18388,882475,2020-01-07,197430,Engin EROGLU,Germany,RE,Free Voters
18389,882475,2020-01-07,197554,Luis GARICANO,Spain,RE,Citizens - Party of the Citizenry
18390,882475,2020-01-07,197418,Monica SEMEDO,Luxembourg,RE,Democratic Party
18391,895195,2020-01-07,124780,Marco ZANNI,Italy,ID,League
18392,895195,2020-01-07,197822,Francesca DONATO,Italy,ID,League
18393,895195,2020-01-07,197799,Valentino GRANT,Italy,ID,League
18394,895195,2020-01-07,197787,Antonio Maria RINALDI,Italy,ID,League
18395,887940,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18396,891344,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18397,883210,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18398,892338,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18399,881854,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18400,881854,2020-01-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
18401,886124,2020-01-07,197720,Frances FITZGERALD,Ireland,EPP,Fine Gael
18402,891534,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18403,891694,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18404,885349,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18405,888400,2020-01-07,197430,Engin EROGLU,Germany,RE,Free Voters
18406,888400,2020-01-07,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
18407,888400,2020-01-07,197554,Luis GARICANO,Spain,RE,Citizens - Party of the Citizenry
18408,888400,2020-01-07,197418,Monica SEMEDO,Luxembourg,RE,Democratic Party
18409,889043,2020-01-07,124844,Piernicola PEDICINI,Italy,NI,Five Star Movement
18410,889043,2020-01-07,124812,Fabio Massimo CASTALDO,Italy,NI,Five Star Movement
18411,882382,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18412,893513,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18413,886083,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18414,888988,2020-01-07,197430,Engin EROGLU,Germany,RE,Free Voters
18415,888988,2020-01-07,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
18416,888988,2020-01-07,197554,Luis GARICANO,Spain,RE,Citizens - Party of the Citizenry
18417,888988,2020-01-07,197418,Monica SEMEDO,Luxembourg,RE,Democratic Party
18418,891750,2020-01-07,96779,Danuta Maria HÜBNER,Poland,EPP,Civic Platform
18419,893081,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18420,893211,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18421,893211,2020-01-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
18422,882285,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18423,890688,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18424,881076,2020-01-07,197430,Engin EROGLU,Germany,RE,Free Voters
18425,881076,2020-01-07,197418,Monica SEMEDO,Luxembourg,RE,Democratic Party
18426,895934,2020-01-07,197430,Engin EROGLU,Germany,RE,Free Voters
18427,895934,2020-01-07,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
18428,895934,2020-01-07,197554,Luis GARICANO,Spain,RE,Citizens - Party of the Citizenry
18429,895934,2020-01-07,197418,Monica SEMEDO,Luxembourg,RE,Democratic Party
18430,880108,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18431,880108,2020-01-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
18432,895988,2020-01-07,197430,Engin EROGLU,Germany,RE,Free Voters
18433,895988,2020-01-07,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
18434,895988,2020-01-07,197554,Luis GARICANO,Spain,RE,Citizens - Party of the Citizenry
18435,895988,2020-01-07,197418,Monica SEMEDO,Luxembourg,RE,Democratic Party
18436,890705,2020-01-07,197430,Engin EROGLU,Germany,RE,Free Voters
18437,890705,2020-01-07,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
18438,890705,2020-01-07,197554,Luis GARICANO,Spain,RE,Citizens - Party of the Citizenry
18439,890705,2020-01-07,197418,Monica SEMEDO,Luxembourg,RE,Democratic Party
18440,890752,2020-01-07,96779,Danuta Maria HÜBNER,Poland,EPP,Civic Platform
18441,882631,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18442,886161,2020-01-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
18443,886161,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18444,882139,2020-01-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
18445,879571,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18446,893560,2020-01-07,197720,Frances FITZGERALD,Ireland,EPP,Fine Gael
18447,893819,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18448,884763,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18449,895735,2020-01-07,197720,Frances FITZGERALD,Ireland,EPP,Fine Gael
18450,882235,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18451,883171,2020-01-07,197720,Frances FITZGERALD,Ireland,EPP,Fine Gael
18452,882599,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18453,895557,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18454,889755,2020-01-07,28586,Dimitrios PAPADIMOULIS,Greece,GUE/NGL,Coalition of the Radical Left
18455,889755,2020-01-07,124986,Matt CARTHY,Ireland,GUE/NGL,Sinn FÃ©in
18456,893532,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
18457,879899,2020-01-07,124972,Ernest URTASUN,Spain,Greens/EFA,Comuns
