,AmendmentID,Date,OfficialMEPID,MEPName,MemberState,EPGroup,NationalParty
25102,885210,2020-02-03,197577,Gilles BOYER,France,RE,The Republic Forward
25103,885210,2020-02-03,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
25104,885210,2020-02-03,197661,Cristian GHINEA,Romania,RE,Save Romania Party
25105,885210,2020-02-03,134605,Ramona STRUGARIU,Romania,RE,Save Romania Party
25106,885210,2020-02-03,124709,Martina DLABAJOVÁ,Czechia,RE,ANO 2011
25107,892000,2020-02-03,107212,Andrey NOVAKOV,Bulgaria,EPP,Citizens for European Development of Bulgaria
25108,893771,2020-02-03,96725,Bas EICKHOUT,Netherlands,Greens/EFA,GreenLeft
25109,891948,2020-02-03,5392,Lara WOLTERS,Netherlands,S&D,Labour Party
25110,885145,2020-02-03,5392,Lara WOLTERS,Netherlands,S&D,Labour Party
25111,883527,2020-02-03,5392,Lara WOLTERS,Netherlands,S&D,Labour Party
25112,881536,2020-02-03,107212,Andrey NOVAKOV,Bulgaria,EPP,Citizens for European Development of Bulgaria
25113,881536,2020-02-03,124713,Tomáš ZDECHOVSKÝ,Czechia,EPP,Christian and Democratic Union - Czechoslovak People's Party
25114,881536,2020-02-03,112611,Petri SARVAMAA,Finland,EPP,National Coalition Party
25115,892551,2020-02-03,197661,Cristian GHINEA,Romania,RE,Save Romania Party
25116,892551,2020-02-03,134605,Ramona STRUGARIU,Romania,RE,Save Romania Party
25117,892551,2020-02-03,197577,Gilles BOYER,France,RE,The Republic Forward
25118,892551,2020-02-03,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
25119,892551,2020-02-03,124709,Martina DLABAJOVÁ,Czechia,RE,ANO 2011
25120,889587,2020-02-03,124770,Jean-François JALKH,France,ID,National Rally
25121,893041,2020-02-03,124713,Tomáš ZDECHOVSKÝ,Czechia,EPP,Christian and Democratic Union - Czechoslovak People's Party
25122,893041,2020-02-03,107212,Andrey NOVAKOV,Bulgaria,EPP,Citizens for European Development of Bulgaria
25123,880527,2020-02-03,5392,Lara WOLTERS,Netherlands,S&D,Labour Party
25124,880418,2020-02-03,197661,Cristian GHINEA,Romania,RE,Save Romania Party
25125,880418,2020-02-03,134605,Ramona STRUGARIU,Romania,RE,Save Romania Party
25126,880418,2020-02-03,197577,Gilles BOYER,France,RE,The Republic Forward
25127,880418,2020-02-03,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
25128,880418,2020-02-03,124709,Martina DLABAJOVÁ,Czechia,RE,ANO 2011
25129,890936,2020-02-03,197661,Cristian GHINEA,Romania,RE,Save Romania Party
25130,890936,2020-02-03,134605,Ramona STRUGARIU,Romania,RE,Save Romania Party
25131,890936,2020-02-03,197577,Gilles BOYER,France,RE,The Republic Forward
25132,890936,2020-02-03,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
25133,890936,2020-02-03,124709,Martina DLABAJOVÁ,Czechia,RE,ANO 2011
25134,886665,2020-02-03,124713,Tomáš ZDECHOVSKÝ,Czechia,EPP,Christian and Democratic Union - Czechoslovak People's Party
25135,887999,2020-02-03,124713,Tomáš ZDECHOVSKÝ,Czechia,EPP,Christian and Democratic Union - Czechoslovak People's Party
25136,887704,2020-02-03,197661,Cristian GHINEA,Romania,RE,Save Romania Party
25137,887704,2020-02-03,134605,Ramona STRUGARIU,Romania,RE,Save Romania Party
25138,887704,2020-02-03,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
25139,890393,2020-02-03,107212,Andrey NOVAKOV,Bulgaria,EPP,Citizens for European Development of Bulgaria
25140,890393,2020-02-03,124713,Tomáš ZDECHOVSKÝ,Czechia,EPP,Christian and Democratic Union - Czechoslovak People's Party
25141,890393,2020-02-03,112611,Petri SARVAMAA,Finland,EPP,National Coalition Party
25142,890185,2020-02-03,197661,Cristian GHINEA,Romania,RE,Save Romania Party
25143,890185,2020-02-03,134605,Ramona STRUGARIU,Romania,RE,Save Romania Party
25144,890185,2020-02-03,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
25145,892510,2020-02-03,107212,Andrey NOVAKOV,Bulgaria,EPP,Citizens for European Development of Bulgaria
25146,892510,2020-02-03,124713,Tomáš ZDECHOVSKÝ,Czechia,EPP,Christian and Democratic Union - Czechoslovak People's Party
25147,892510,2020-02-03,112611,Petri SARVAMAA,Finland,EPP,National Coalition Party
25148,895004,2020-02-03,28372,Ryszard CZARNECKI,Poland,ECR,Law and Justice
25149,895004,2020-02-03,96796,Ryszard Antoni LEGUTKO,Poland,ECR,Law and Justice
25150,895004,2020-02-03,4465,Raffaele FITTO,Italy,ECR,Brothers of Italy
25151,895004,2020-02-03,197501,Joachim Stanisław BRUDZIŃSKI,Poland,ECR,Law and Justice
25152,895004,2020-02-03,197516,Patryk JAKI,Poland,ECR,United Poland
25153,894994,2020-02-03,124713,Tomáš ZDECHOVSKÝ,Czechia,EPP,Christian and Democratic Union - Czechoslovak People's Party
25154,894994,2020-02-03,107212,Andrey NOVAKOV,Bulgaria,EPP,Citizens for European Development of Bulgaria
25155,886616,2020-02-03,124713,Tomáš ZDECHOVSKÝ,Czechia,EPP,Christian and Democratic Union - Czechoslovak People's Party
25156,886616,2020-02-03,107212,Andrey NOVAKOV,Bulgaria,EPP,Citizens for European Development of Bulgaria
25157,892567,2020-02-03,197661,Cristian GHINEA,Romania,RE,Save Romania Party
25158,892567,2020-02-03,134605,Ramona STRUGARIU,Romania,RE,Save Romania Party
25159,892567,2020-02-03,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
25160,892567,2020-02-03,197577,Gilles BOYER,France,RE,The Republic Forward
25161,895045,2020-02-03,5392,Lara WOLTERS,Netherlands,S&D,Labour Party
25162,895092,2020-02-03,124713,Tomáš ZDECHOVSKÝ,Czechia,EPP,Christian and Democratic Union - Czechoslovak People's Party
25163,889583,2020-02-03,124713,Tomáš ZDECHOVSKÝ,Czechia,EPP,Christian and Democratic Union - Czechoslovak People's Party
25164,893035,2020-02-03,197661,Cristian GHINEA,Romania,RE,Save Romania Party
25165,893035,2020-02-03,134605,Ramona STRUGARIU,Romania,RE,Save Romania Party
25166,893035,2020-02-03,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
25167,893035,2020-02-03,197577,Gilles BOYER,France,RE,The Republic Forward
25168,888817,2020-02-03,197661,Cristian GHINEA,Romania,RE,Save Romania Party
25169,888817,2020-02-03,134605,Ramona STRUGARIU,Romania,RE,Save Romania Party
25170,888817,2020-02-03,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
25171,888817,2020-02-03,197577,Gilles BOYER,France,RE,The Republic Forward
25172,888674,2020-02-03,197588,Katalin CSEH,Hungary,RE,Momentum Movement
25173,888674,2020-02-03,134605,Ramona STRUGARIU,Romania,RE,Save Romania Party
25174,888674,2020-02-03,124709,Martina DLABAJOVÁ,Czechia,RE,ANO 2011
25175,888674,2020-02-03,197463,Olivier CHASTEL,Belgium,RE,Reformist Movement
25176,888674,2020-02-03,197577,Gilles BOYER,France,RE,The Republic Forward
25177,888674,2020-02-03,197661,Cristian GHINEA,Romania,RE,Save Romania Party
25178,885354,2020-02-03,107212,Andrey NOVAKOV,Bulgaria,EPP,Citizens for European Development of Bulgaria
25179,885354,2020-02-03,124713,Tomáš ZDECHOVSKÝ,Czechia,EPP,Christian and Democratic Union - Czechoslovak People's Party
